Date,UVIX_OPEN,UVIX_CLOSE,UVIX_CTO_RETURN,UVIX_OTC_RETURN,UVIX_RETURN,UVIX_CC_RETURN_REBUILT,UVIX_SOURCE,UVIX_PROXY_SOURCE
2013-11-25,6.970454175024068e-06,7.2232792095656615e-06,-0.025082761628350547,0.03627095569288641,0.010278418328858627,0.010278418328858674,synthetic_calibrated_UVXY,UVXY
2013-11-26,7.175230115862191e-06,7.242377381654322e-06,-0.006651977904971407,0.009358203807803944,0.0026439753378730366,0.0026439753378728614,synthetic_calibrated_UVXY,UVXY
2013-11-27,7.166837890545298e-06,7.272776868910025e-06,-0.010430206426466193,0.01478182986453258,0.004197445901218575,0.0041974459012183996,synthetic_calibrated_UVXY,UVXY
2013-11-29,7.151459744428979e-06,7.396518780548051e-06,-0.016680990860541534,0.03426699511382614,0.017014396820972562,0.01701439682097261,synthetic_calibrated_UVXY,UVXY
2013-12-02,7.3714472563274356e-06,7.641103175224685e-06,-0.003389638418353047,0.0365811365828852,0.03306750133858389,0.03306750133858394,synthetic_calibrated_UVXY,UVXY
2013-12-03,7.959331352039365e-06,7.945293284538417e-06,0.0416468891359163,-0.0017637244738342162,0.039809711024453916,0.039809711024453964,synthetic_calibrated_UVXY,UVXY
2013-12-04,8.386187412112416e-06,7.741129716923186e-06,0.05549123383928212,-0.07691906506376833,-0.0256961650506387,-0.025696165050638764,synthetic_calibrated_UVXY,UVXY
2013-12-05,7.61932581493114e-06,7.901832439095236e-06,-0.015734641640969604,0.037077640597870776,0.02075959556920099,0.02075959556920104,synthetic_calibrated_UVXY,UVXY
2013-12-06,7.509792612234885e-06,7.293527981102986e-06,-0.04961378640740188,-0.028797683544491304,-0.0769827078314889,-0.07698270783148897,synthetic_calibrated_UVXY,UVXY
2013-12-09,7.179573155580418e-06,7.1959124179415725e-06,-0.015624102055660338,0.002275798575637422,-0.013383860789226978,-0.013383860789226931,synthetic_calibrated_UVXY,UVXY
2013-12-10,7.273818625560786e-06,7.227815291543395e-06,0.010826453004759928,-0.006324509365098985,0.004433471636241701,0.004433471636241526,synthetic_calibrated_UVXY,UVXY
2013-12-11,7.096201184038236e-06,7.936154621623424e-06,-0.018209390001865167,0.11836663248422674,0.09800185830824888,0.0980018583082487,synthetic_calibrated_UVXY,UVXY
2013-12-12,7.813819554036197e-06,7.976998277219819e-06,-0.015414904751717362,0.020883349308896237,0.005146529716685453,0.0051465297166854995,synthetic_calibrated_UVXY,UVXY
2013-12-13,7.924262733117018e-06,7.995026794060498e-06,-0.006610950920398095,0.008930049813687058,0.0022600627722537212,0.00226006277225399,synthetic_calibrated_UVXY,UVXY
2013-12-16,7.781464540187252e-06,8.086762993549226e-06,-0.026711887198664575,0.03923406086158532,0.01147415785484047,0.011474157854840294,synthetic_calibrated_UVXY,UVXY
2013-12-17,8.34756602541985e-06,7.949916507337994e-06,0.03225060906059252,-0.04763658255244008,-0.0169222822927289,-0.016922282292728852,synthetic_calibrated_UVXY,UVXY
2013-12-18,8.03985659202573e-06,6.911547662181588e-06,0.011313337014888125,-0.14033943478086996,-0.13061380508813675,-0.1306138050881368,synthetic_calibrated_UVXY,UVXY
2013-12-19,7.0433107197220825e-06,7.009035337790129e-06,0.019064189958708067,-0.004866373683611314,0.014105042802782417,0.014105042802782242,synthetic_calibrated_UVXY,UVXY
2013-12-20,6.818970432497174e-06,7.004197570961118e-06,-0.02711712755508522,0.027163505150455958,-0.0006902186386373212,-0.0006902186386373854,synthetic_calibrated_UVXY,UVXY
2013-12-23,6.9004852417071975e-06,6.5627806654142785e-06,-0.014807167873719607,-0.048939250569191906,-0.06302176674411956,-0.06302176674411941,synthetic_calibrated_UVXY,UVXY
2013-12-24,6.206727671702454e-06,6.012148505029282e-06,-0.05425337396817431,-0.031349718718978514,-0.08390226467369492,-0.08390226467369499,synthetic_calibrated_UVXY,UVXY
2013-12-26,5.847936005440049e-06,6.0566948698682535e-06,-0.02731344700681715,0.03569787087854692,0.007409391967232401,0.007409391967232448,synthetic_calibrated_UVXY,UVXY
2013-12-27,5.985788221063384e-06,6.2416178896083065e-06,-0.011707152222184103,0.04273951217396621,0.03053200197685952,0.03053200197685957,synthetic_calibrated_UVXY,UVXY
2013-12-30,6.330984131579122e-06,6.480205718514884e-06,0.014317800857306828,0.023570045957221897,0.03822531803874169,0.03822531803874174,synthetic_calibrated_UVXY,UVXY
2013-12-31,6.252476946419456e-06,6.429510873549166e-06,-0.035142213378315246,0.028314207096931554,-0.007823030188821847,-0.007823030188821911,synthetic_calibrated_UVXY,UVXY
2014-01-02,6.6500450623501575e-06,6.691920899659849e-06,0.03430030575238052,0.006297075721602985,0.04081337309658024,0.040813373096580285,synthetic_calibrated_UVXY,UVXY
2014-01-03,6.5249382700404e-06,6.544021390329287e-06,-0.024952869605487482,0.0029246438049088663,-0.022101204056085115,-0.022101204056084955,synthetic_calibrated_UVXY,UVXY
2014-01-06,6.286351112044751e-06,6.3944453688103975e-06,-0.03937491382062408,0.01719507148726329,-0.022856896791311025,-0.0228568967913112,synthetic_calibrated_UVXY,UVXY
2014-01-07,6.276059549280903e-06,6.1340290352079504e-06,-0.018513852680161147,-0.022630523652253376,-0.04072539815144199,-0.04072539815144183,synthetic_calibrated_UVXY,UVXY
2014-01-08,6.224717932829365e-06,6.162097973735455e-06,0.01478455630074138,-0.010059887013297408,0.004575938321516879,0.004575938321516704,synthetic_calibrated_UVXY,UVXY
2014-01-09,6.119293256489426e-06,6.186978938435071e-06,-0.006946451911098217,0.01106102929024777,0.004037742471097736,0.004037742471097561,synthetic_calibrated_UVXY,UVXY
2014-01-10,6.098484321621317e-06,5.880252926820909e-06,-0.014303364807661256,-0.03578452994077552,-0.04957605556222316,-0.04957605556222322,synthetic_calibrated_UVXY,UVXY
2014-01-13,5.903120016339372e-06,6.3553096768786e-06,0.0038887935269182883,0.07660180705925046,0.0807884891976109,0.08078848919761095,synthetic_calibrated_UVXY,UVXY
2014-01-14,6.2207452460093475e-06,5.802743560804938e-06,-0.02117354428200635,-0.0671947923719527,-0.08694558474215101,-0.0869455847421512,synthetic_calibrated_UVXY,UVXY
2014-01-15,5.776008828817878e-06,5.859814640819717e-06,-0.004607257189106484,0.01450929430434944,0.009835189064750291,0.009835189064750338,synthetic_calibrated_UVXY,UVXY
2014-01-16,5.901036020000008e-06,5.946847884175605e-06,0.007034587560695416,0.007763359522011015,0.01485255911502876,0.014852559115029251,synthetic_calibrated_UVXY,UVXY
2014-01-17,5.9742028694125945e-06,5.914536182924411e-06,0.004599913394418564,-0.009987388743303516,-0.00543341647214062,-0.005433416472140573,synthetic_calibrated_UVXY,UVXY
2014-01-21,5.777253213671592e-06,5.75504515350039e-06,-0.023211113265172445,-0.0038440517231697058,-0.02696594026839843,-0.02696594026839838,synthetic_calibrated_UVXY,UVXY
2014-01-22,5.6215989228679544e-06,5.5830040833598055e-06,-0.023187694809183257,-0.006865455902794859,-0.029893956615778365,-0.029893956615778094,synthetic_calibrated_UVXY,UVXY
2014-01-23,5.7239815357934685e-06,5.888782336024575e-06,0.025251182039047304,0.02879128788249341,0.05476948397300014,0.05476948397300019,synthetic_calibrated_UVXY,UVXY
2014-01-24,6.201300798825184e-06,7.015474575516969e-06,0.05307013317316556,0.1312908054461781,0.1913285591487845,0.19132855914878433,synthetic_calibrated_UVXY,UVXY
2014-01-27,6.786219623958884e-06,6.941782246641302e-06,-0.03267846659414231,0.022923310959934273,-0.010504254285639327,-0.01050425428563928,synthetic_calibrated_UVXY,UVXY
2014-01-28,7.176806044297232e-06,6.529793074053217e-06,0.033856405935182465,-0.09015333091774702,-0.059349192750524575,-0.05934919275052464,synthetic_calibrated_UVXY,UVXY
2014-01-29,7.267086373381814e-06,7.376246845196494e-06,0.112912199661932,0.015021215684805522,0.12962949385130512,0.12962949385130518,synthetic_calibrated_UVXY,UVXY
2014-01-30,6.8367169749503134e-06,7.151160006787224e-06,-0.0731442265381248,0.04599327908249351,-0.030515090280072647,-0.030515090280072377,synthetic_calibrated_UVXY,UVXY
2014-01-31,8.932910598546253e-06,8.445473092940292e-06,0.249155464297814,-0.05456648202493897,0.1809934451088528,0.18099344510885307,synthetic_calibrated_UVXY,UVXY
2014-02-03,8.538976910421724e-06,9.604441967607118e-06,0.011071471834963598,0.12477666450708003,0.13722959766879445,0.1372295976687945,synthetic_calibrated_UVXY,UVXY
2014-02-04,9.217199260682463e-06,9.160316492229705e-06,-0.04031912611172084,-0.0061713723273185694,-0.046241674099892154,-0.04624167409989188,synthetic_calibrated_UVXY,UVXY
2014-02-05,9.570236760768361e-06,9.82894918223955e-06,0.04474957485217601,0.027033022059782086,0.07299231315610295,0.07299231315610277,synthetic_calibrated_UVXY,UVXY
2014-02-06,1.0041751585334888e-05,7.988026354458362e-06,0.021650575168285835,-0.2045186254035416,-0.1872959961078698,-0.18729599610786973,synthetic_calibrated_UVXY,UVXY
2014-02-07,7.519905469296752e-06,6.851396617501811e-06,-0.05860282182223109,-0.08889857120204714,-0.14229168589587388,-0.1422916858958737,synthetic_calibrated_UVXY,UVXY
2014-02-10,6.8218563605141684e-06,6.904221724012131e-06,-0.0043115672083824386,0.012073746374184013,0.00771012239685249,0.007710122396852315,synthetic_calibrated_UVXY,UVXY
2014-02-11,6.702178549188607e-06,6.327594476739627e-06,-0.029263714709630406,-0.05588989754597462,-0.08351806623866924,-0.0835180662386692,synthetic_calibrated_UVXY,UVXY
2014-02-12,6.222187194607999e-06,6.139707992636578e-06,-0.016658349791395022,-0.013255660653040957,-0.02969319301256173,-0.02969319301256157,synthetic_calibrated_UVXY,UVXY
2014-02-13,6.6576589461035385e-06,6.019712065574328e-06,0.08436084486235251,-0.09582150207657825,-0.01954424008538585,-0.019544240085385578,synthetic_calibrated_UVXY,UVXY
2014-02-14,5.999943162461258e-06,5.797250817100828e-06,-0.003284028022889185,-0.03378237757793756,-0.036955463326180875,-0.03695546332618094,synthetic_calibrated_UVXY,UVXY
2014-02-18,5.7205025326818446e-06,5.673982068076498e-06,-0.013238737953615853,-0.008132233897209296,-0.021263311337282702,-0.02126331133728232,synthetic_calibrated_UVXY,UVXY
2014-02-19,5.790833074303469e-06,6.453003847114501e-06,0.020594179682803304,0.11434810230489667,0.13729718735295465,0.1372971873529545,synthetic_calibrated_UVXY,UVXY
2014-02-20,6.326230602970264e-06,5.933398926240675e-06,-0.019645617319897446,-0.062095693531176166,-0.08052140261874645,-0.08052140261874641,synthetic_calibrated_UVXY,UVXY
2014-02-21,5.71921505499598e-06,6.061833297648827e-06,-0.0360980062030648,0.05990651503016231,0.021646003075934624,0.021646003075934672,synthetic_calibrated_UVXY,UVXY
2014-02-24,5.972314359537357e-06,5.894811067926018e-06,-0.014767634429371568,-0.012977095133576144,-0.027553088566059807,-0.02755308856605987,synthetic_calibrated_UVXY,UVXY
2014-02-25,5.934885432864121e-06,6.0249206137483805e-06,0.0067982441636085245,0.0151705002401048,0.02207187716842935,0.02207187716842962,synthetic_calibrated_UVXY,UVXY
2014-02-26,5.977750708286552e-06,6.1700587472055935e-06,-0.00782913310993516,0.03217063546200705,0.024089634164808645,0.024089634164808693,synthetic_calibrated_UVXY,UVXY
2014-02-27,6.423376759863046e-06,6.116001484141635e-06,0.04105601308450746,-0.047852599530214146,-0.008761223398146714,-0.008761223398146889,synthetic_calibrated_UVXY,UVXY
2014-02-28,6.122082110569138e-06,6.309201255732835e-06,0.000994215982986546,0.03056462520171932,0.03158922902359502,0.03158922902359551,synthetic_calibrated_UVXY,UVXY
2014-03-03,7.268073995507789e-06,7.085115041246723e-06,0.15198005276875226,-0.025172962517188036,0.12298130207985598,0.12298130207985625,synthetic_calibrated_UVXY,UVXY
2014-03-04,6.154600298281236e-06,6.0772802045800854e-06,-0.13133375217599152,-0.012562975652983144,-0.14224678509797278,-0.14224678509797284,synthetic_calibrated_UVXY,UVXY
2014-03-05,6.086576644818749e-06,6.086017173997328e-06,0.0015297040659170147,-9.191880001990782e-05,0.0014376446573351551,0.00143764465733498,synthetic_calibrated_UVXY,UVXY
2014-03-06,6.018222938168385e-06,5.982389231106426e-06,-0.011139343496859633,-0.0059542006718789064,-0.017027218282205374,-0.017027218282205103,synthetic_calibrated_UVXY,UVXY
2014-03-07,5.851658488078254e-06,6.285195600053676e-06,-0.02185259734495637,0.07408790394358777,0.05061629346562042,0.05061629346562024,synthetic_calibrated_UVXY,UVXY
2014-03-10,6.406195201779853e-06,6.181907422493876e-06,0.019251525238950906,-0.035011074783306895,-0.01643356613418972,-0.01643356613418967,synthetic_calibrated_UVXY,UVXY
2014-03-11,6.139353225642217e-06,6.342735605590611e-06,-0.006883667765197998,0.03312765571117948,0.026015948170225962,0.02601594817022579,synthetic_calibrated_UVXY,UVXY
2014-03-12,6.716093067429783e-06,6.351556110037434e-06,0.05886379080819437,-0.05427812773473906,0.0013906467170170054,0.0013906467170172743,synthetic_calibrated_UVXY,UVXY
2014-03-13,6.061014982791795e-06,6.856735499441848e-06,-0.0457432985259304,0.13128502716281565,0.07953631844739158,0.07953631844739162,synthetic_calibrated_UVXY,UVXY
2014-03-14,7.225110511340779e-06,7.334027967166689e-06,0.05372454748019928,0.015074849810940538,0.0696092867755644,0.06960928677556444,synthetic_calibrated_UVXY,UVXY
2014-03-17,6.8892012747455036e-06,6.6008939504618905e-06,-0.060652440161478305,-0.04184916549622275,-0.09996335165163366,-0.0999633516516335,synthetic_calibrated_UVXY,UVXY
2014-03-18,6.287712341595515e-06,6.073362282704073e-06,-0.04744533258930195,-0.034090309359961934,-0.07991821588360808,-0.07991821588360837,synthetic_calibrated_UVXY,UVXY
2014-03-19,6.064959797454484e-06,6.2542938112185846e-06,-0.0013834981116667144,0.03121768652836998,0.02979099880634046,0.02979099880634073,synthetic_calibrated_UVXY,UVXY
2014-03-20,6.412775784702091e-06,6.252012286072796e-06,0.02533970713036071,-0.02506925300784757,-0.00036479340668265324,-0.0003647934066826064,synthetic_calibrated_UVXY,UVXY
2014-03-21,6.018307038241836e-06,6.312122216082704e-06,-0.037380804313448035,0.04882023731489471,0.009614493263842625,0.00961449326384245,synthetic_calibrated_UVXY,UVXY
2014-03-24,6.22160486379953e-06,6.2993448636718875e-06,-0.014340240759683653,0.012495168300495685,-0.0020242561809498596,-0.0020242561809498127,synthetic_calibrated_UVXY,UVXY
2014-03-25,6.148531052774152e-06,6.166973323068789e-06,-0.023941189784270067,0.002999459567877727,-0.021013540847157057,-0.02101354084715712,synthetic_calibrated_UVXY,UVXY
2014-03-26,5.959197642870313e-06,6.328295268377177e-06,-0.03369167812373197,0.06193747004656891,0.02615901461822951,0.02615901461822956,synthetic_calibrated_UVXY,UVXY
2014-03-27,6.362189050585748e-06,6.2468559392649415e-06,0.005355910363086247,-0.018127897552838057,-0.012869078584115947,-0.012869078584116012,synthetic_calibrated_UVXY,UVXY
2014-03-28,6.184637641228176e-06,6.1205714455313785e-06,-0.00995993802989581,-0.010358924712050688,-0.02021568849375837,-0.02021568849375821,synthetic_calibrated_UVXY,UVXY
2014-03-31,6.0313548330881485e-06,5.707662353108594e-06,-0.014576516790497873,-0.053668286634997786,-0.06746250674424341,-0.06746250674424337,synthetic_calibrated_UVXY,UVXY
2014-04-01,5.747669261629596e-06,5.326651233958575e-06,0.007009333426882147,-0.07325021822004629,-0.06675431999626062,-0.06675431999626036,synthetic_calibrated_UVXY,UVXY
2014-04-02,5.333929138075586e-06,5.393749149797204e-06,0.0013663188741572796,0.011214999332218367,0.012596641471636924,0.012596641471636971,synthetic_calibrated_UVXY,UVXY
2014-04-03,5.421175591083028e-06,5.3913592616838115e-06,0.005084856659834713,-0.005499974848307665,-0.0004430847722092703,-0.0004430847722093345,synthetic_calibrated_UVXY,UVXY
2014-04-04,5.118725926084037e-06,5.6130256463759415e-06,-0.05056857136888826,0.09656694408525546,0.04111512031251636,0.04111512031251641,synthetic_calibrated_UVXY,UVXY
2014-04-07,5.725026656465797e-06,5.8709781102442815e-06,0.019953767744170126,0.025493585014778608,0.0459560458333001,0.04595604583329971,synthetic_calibrated_UVXY,UVXY
2014-04-08,5.848491193100705e-06,5.67309610851206e-06,-0.0038301824195765555,-0.029989800582337134,-0.03370511659495672,-0.03370511659495656,synthetic_calibrated_UVXY,UVXY
2014-04-09,5.536451749389383e-06,5.35258383966563e-06,-0.024086381846704863,-0.03321042394057383,-0.056496886834954956,-0.05649688683495502,synthetic_calibrated_UVXY,UVXY
2014-04-10,5.263276399315661e-06,5.926309599559314e-06,-0.016684921343623094,0.1259734716439862,0.10718669283459988,0.10718669283459992,synthetic_calibrated_UVXY,UVXY
2014-04-11,6.120191397004478e-06,6.388033079183465e-06,0.03271543516045483,0.04376361208410606,0.07791079285808596,0.07791079285808578,synthetic_calibrated_UVXY,UVXY
2014-04-14,6.131617563920359e-06,6.3613847361395295e-06,-0.0401399792525623,0.03747252169984727,-0.0041716037962880505,-0.004171603796288004,synthetic_calibrated_UVXY,UVXY
2014-04-15,6.237542301462741e-06,6.1361856155822935e-06,-0.01946784227233256,-0.01624945867808847,-0.03540095905186518,-0.035400959051865244,synthetic_calibrated_UVXY,UVXY
2014-04-16,5.909970275877402e-06,5.694820244501482e-06,-0.03686579153186598,-0.036404587727639326,-0.07192829531753468,-0.07192829531753464,synthetic_calibrated_UVXY,UVXY
2014-04-17,5.763059519286719e-06,5.531522983926086e-06,0.011982691613686036,-0.0401759750330134,-0.028674699738426894,-0.028674699738427067,synthetic_calibrated_UVXY,UVXY
2014-04-21,5.5587094287437124e-06,5.330733658972534e-06,0.004914820908568318,-0.04101235596023978,-0.0362991034362548,-0.03629910343625453,synthetic_calibrated_UVXY,UVXY
2014-04-22,5.378726197351032e-06,5.283604361589382e-06,0.009002989353579682,-0.017684825788027103,-0.00884105273273699,-0.008841052732736943,synthetic_calibrated_UVXY,UVXY
2014-04-23,5.359728572114619e-06,5.347530306807851e-06,0.014407628829789632,-0.0022759110172542174,0.012098927331349383,0.012098927331349207,synthetic_calibrated_UVXY,UVXY
2014-04-24,5.260482658290959e-06,5.475452513805708e-06,-0.016278102885377566,0.040865044042287524,0.023921735765574277,0.023921735765574104,synthetic_calibrated_UVXY,UVXY
2014-04-25,5.562981309356483e-06,5.555486258653635e-06,0.01598567339047885,-0.0013473082662063263,0.014616827494372717,0.014616827494372542,synthetic_calibrated_UVXY,UVXY
2014-04-28,5.504325389183311e-06,5.3236439124666095e-06,-0.00920907137347915,-0.03282536259062063,-0.04173214285714271,-0.04173214285714255,synthetic_calibrated_UVXY,UVXY
2014-04-29,5.284337333602652e-06,5.114886507724567e-06,-0.007383397445481221,-0.03206661785207432,-0.039213254713221395,-0.039213254713221235,synthetic_calibrated_UVXY,UVXY
2014-04-30,5.198527728193679e-06,5.168312783700801e-06,0.016352507595778887,-0.005812211855485638,0.010445251501778283,0.010445251501778108,synthetic_calibrated_UVXY,UVXY
2014-05-01,5.195019992987932e-06,5.1230213584949346e-06,0.005167490901742067,-0.01385916408217458,-0.008763290284732819,-0.008763290284732883,synthetic_calibrated_UVXY,UVXY
